country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017
USA,United States of America,International Paper Woronoco Mill,USA0050166,1.8,42.1634,-72.8275,Hydro,1913,Swift River Hydro Operations Co.  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,33791,2017,,,,,
USA,United States of America,Iowa Hydro LLC,USA0001067,1.2,42.07,-90.6977,Hydro,1924,Renewable World Energies LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,6.048,6.31,6.39,8.002,7.032
USA,United States of America,Iron Gate,USA0000297,18,41.933,-122.4368,Hydro,1962,PacifiCorp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,29516,2017,85.349,85.55,82.043,100.752,108.851
USA,United States of America,Isabella Hydro Project,USA0010139,11.8,35.6439,-118.4822,Hydro,1991,Isabella Partners,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,23380,2017,6.542,5.953,0,7.498,56.466
USA,United States of America,Island Park,USA0004204,4.8,44.4183,-111.396,Hydro,1994,Fall River Rural Elec Coop Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,19949,2017,18.26,15.667,14.249,4.848,18.409
USA,United States of America,Ivy River Hydro,USA0050890,1.2,35.7716,-82.6183,Hydro,1985,Madison Hydro Partners,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,32754,2017,,,,,
USA,United States of America,J P Priest,USA0003428,28,36.1564,-86.6186,Hydro,1970,USCE-Nashville District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,35571,2017,74.16,59.908,60.797,32.46,53.316
USA,United States of America,J S Eastwood,USA0000104,199.8,37.1479,-119.2567,Hydro,1988,Southern California Edison Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,33138,2017,72.14,78.29,80.397,238.699,425.14
USA,United States of America,J Strom Thurmond,USA0003323,361.9,33.6602,-82.1961,Hydro,1953,USCE-Savannah District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,35595,2017,638.088,672.618,594.7596,652.397,517.386
USA,United States of America,J Woodruff,USA0000690,43.5,30.7086,-84.8639,Hydro,2002,USCE-Mobile District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,35568,2017,231.644,191.509,228.702,153.732,205.058
USA,United States of America,Jackman,USA0002360,3.2,43.1106,-71.9489,Hydro,1926,Public Service Co of NH,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,30823,2017,10.437,10.358,8.234,7.502,10.415
USA,United States of America,James B Black,USA0000249,168.6,40.9923,-121.9752,Hydro,1966,Pacific Gas & Electric Co.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,29390,2017,534.995,434.19,398.101,587.264,770.26
USA,United States of America,James R Smith,USA0001842,3.2,46.5716,-87.4105,Hydro,1921,City of Marquette - (MI),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,25645,2017,10.828,13.361,10.708,10.65,16.074
USA,United States of America,Jarvis (Hinckley),USA0000808,9,43.3121,-75.109,Hydro,1991,New York Power Authority,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,27569,2017,23.889,26.453,21,29.119,37.241
USA,United States of America,Jaybird,USA0000431,161.6,38.834,-120.5318,Hydro,1962,Sacramento Municipal Util Dist,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,31870,2017,347.008,242.172,165.165,575.86,779.966
USA,United States of America,Jefferies,USA0003319,145.2,33.2444,-79.9909,Hydro,1943,South Carolina Public Service Authority,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,33005,2017,217.624,217.172,219.711,239.1,220.121
USA,United States of America,Jeffrey,USA0002227,21.6,40.9594,-100.3979,Hydro,1941,Central Nebraska Pub P&I Dist,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,15779,2017,83.966,96.153,139.024,143.888,114.85
USA,United States of America,Jim Falls,USA0004008,59.8,45.051,-91.274,Hydro,1988,Northern States Power Co - Minnesota,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,28315,2017,139.876,154.551,153.073,192.427,187.862
USA,United States of America,Jocassee,USA0003262,774,34.9594,-82.9147,Hydro,1975,Duke Energy Carolinas  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,18724,2017,-169.743,-238.367,-248.787,-206.937,-249.972
USA,United States of America,John C Boyle,USA0003028,98.7,42.0936,-122.0703,Hydro,1958,PacifiCorp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,29513,2017,166.834,172.588,160.121,214.776,318.732
USA,United States of America,John Day,USA0003082,2160,45.7164,-120.6941,Hydro,1970,USACE Northwestern Division,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,35570,2017,8893.007,9472.764,8679.505,9171.812,10506.957
USA,United States of America,John H Kerr,USA0003833,296.8,36.5994,-78.3005,Hydro,1953,USCE-Wilmington District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,35567,2017,415.468,422.083,363.987,586.294,394.864
USA,United States of America,Johnson 1,USA0002228,21.6,40.6936,-99.8178,Hydro,1941,Central Nebraska Pub P&I Dist,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,15780,2017,47.867,65.159,114.631,120.327,85.069
USA,United States of America,Johnson 2,USA0002229,22.5,40.6839,-99.7447,Hydro,1941,Central Nebraska Pub P&I Dist,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,15782,2017,56.442,81.809,145.596,154.138,106.778
USA,United States of America,Johnson Falls,USA0004067,3.4,45.2875,-88.1603,Hydro,1923,Wisconsin Public Service Corp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,37252,2017,9.567,12.186,12.742,12.664,15.883
USA,United States of America,Johnsonville Dam,USA0002580,4,42.9204,-73.5089,Hydro,1909,Erie Boulevard Hydropower LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,27826,2017,6.582,10.071,4.906,4.732,6.689
USA,United States of America,Jones Bluff,USA0006131,82,32.3242,-86.7843,Hydro,1975,USCE-Mobile District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,35602,2017,155.479,295.454,310.377,195.134,313.981
USA,United States of America,Jones Fork,USA0000534,10,38.8503,-120.3819,Hydro,1985,Sacramento Municipal Util Dist,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,31871,2017,11.974,10.648,3.2,22.638,40.59
USA,United States of America,Jordan Dam,USA0000013,100,32.6189,-86.2548,Hydro,1929,Alabama Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,12589,2017,477.075,294.067,336.479,269.244,211.906
USA,United States of America,Jordan Hydroelectric Project,USA0058390,4.4,35.6547,-79.0683,Hydro,2012,Jordan Hydroelectric LTD PTP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,14.674,12.632,12.87,11.637,9.895
USA,United States of America,Jordanelle Dam Hydroelectric Project,USA0061853,13,40.5966,-111.4236,Hydro,2008,Central Utah Water Conservancy District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,50.21478
USA,United States of America,Judge F Carr,USA0000442,154.4,40.6469,-122.627,Hydro,1963,U S Bureau of Reclamation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,35648,2017,423.712,338.338,248.667,133.554,359.686
USA,United States of America,Juniper Ridge Hydroelectric Project,USA0057437,5,44.1427,-121.2697,Hydro,2010,Central Oregon Irrigation Dist,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,58836,2017,13.118,13.957,13.017,13.125,12.951
USA,United States of America,K W Company,USA0055007,1.4,42.5948,-114.4353,Hydro,1985,K-W Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,3.217,3.494,3.429,3.76,2.196
USA,United States of America,Kaheka Hydro,USA0055864,4.5,20.8886,-156.3569,Hydro,1925,Alexander & Baldwin  Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,48726,2017,8.23779,17.82792,17.88831,2.737,3.249
USA,United States of America,Kalaheo Hydro,USA0010412,2,21.9361,-159.5286,Hydro,2016,McBryde Sugar Co Ltd,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,2.79,2.66,2.231,2.891,5.546
USA,United States of America,Kamargo,USA0002581,6,44.0117,-75.7967,Hydro,1921,Erie Boulevard Hydropower LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,27827,2017,23.484,22.726,12.881,16.849,24.381
USA,United States of America,Kanaka,USA0054653,1.1,39.5589,-121.2961,Hydro,1989,STS Hydropower Ltd,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,33819,2017,0.304,0.543,0.138,1.277,0.814
USA,United States of America,Kankakee Hydro Facility,USA0054525,1.2,41.1128,-87.8681,Hydro,1991,Kankakee City of,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,16485,2017,1.751,2.843,1.52,1.443,1.547
USA,United States of America,Kansas River Project,USA0010279,7,38.974,-95.2351,Hydro,1982,Bowersock Mills & Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,14.518,16.214,18.963,30.538,29.218
USA,United States of America,Kasidaya Creek Hydro,USA0056542,3,59.4072,-135.3408,Hydro,2008,Alaska Power and Telephone Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,61936,2017,7.405,8.64,8.638,7.123,9.87
USA,United States of America,Kaukauna City Hydro,USA0007822,4.8,44.2746,-88.3191,Hydro,1942,City of Kaukauna,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,23873,2017,34.19,36.576,34.332,38.799,39.436
USA,United States of America,Kaw Hydro,USA0007545,37,36.6994,-96.9278,Hydro,1989,Oklahoma Municipal Power Authority,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,73.231,50.747,88.029,150.928,95.421
USA,United States of America,Kaweah 1,USA0000337,2.3,36.4651,-118.862,Hydro,1929,Southern California Edison Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,33137,2017,7.185,3.559,6.52,6.976,7.537
USA,United States of America,Kaweah 2,USA0000336,1.8,36.4613,-118.8799,Hydro,1929,Southern California Edison Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,33136,2017,6.681,4.435,6.423,5.74,7.154
USA,United States of America,Kaweah 3,USA0000338,4.8,36.4861,-118.8356,Hydro,1913,Southern California Edison Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,33134,2017,11.085,6.761,12.262,18.979,19.807
USA,United States of America,Kearney,USA0002268,1.5,40.7035,-99.1008,Hydro,1921,Nebraska Public Power District,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,27290,2017,0.109,0.23,0.508,0.243,0.237
USA,United States of America,Kekawaka Power House,USA0054654,4.9,40.0941,-123.509,Hydro,1990,STS Hydropower Ltd,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1.461,5.828,3.055,12.54,4.025
USA,United States of America,Kelly Ridge,USA0000418,10,39.5318,-121.4912,Hydro,1963,South Feather Water and Power Agency,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,29169,2017,39.624,33.07,38.989,74.148,6.785
USA,United States of America,Kent Falls,USA0002532,12.4,44.7053,-73.5967,Hydro,1956,New York State Elec & Gas Corp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,27594,2017,63.932,54.932,39.229,39.55,12.704
USA,United States of America,Kentucky Dam,USA0001377,218.6,37.0131,-88.2692,Hydro,1945,Tennessee Valley Authority,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,34351,2017,1429.073,1238.564,1265.179,924.369,1268.492
USA,United States of America,Keokuk,USA0001109,124.8,40.3965,-91.3719,Hydro,1913,Union Electric Co - (MO),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,35258,2017,738.922,869.78,946.037,899.879,1017.208
USA,United States of America,Keowee,USA0006517,157.6,34.7981,-82.8872,Hydro,1971,Duke Energy Carolinas  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,18725,2017,72.872,58.482,61.534,53.797,31.968
USA,United States of America,Kerckhoff,USA0000250,22.6,37.0925,-119.5528,Hydro,1920,Pacific Gas & Electric Co.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,29398,2017,15.989,0,5.495,44.863,73.232
USA,United States of America,Kerckhoff 2,USA0000682,139.5,37.0718,-119.558,Hydro,1983,Pacific Gas & Electric Co.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,29398,2017,209.452,140.573,78.03,302.683,794.645
